tool		Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6	Theta 6.17.6
eca-rers2012/Problem15_label59.yml	true	TIMEOUT	990.905454967	928.5095207480008	4734.754816	cloud-23979	TIMEOUT	990.929179455	916.6152607180011	4699.308032	cloud-23933	TIMEOUT	990.968683623	924.575648678001	4641.382400	cloud-24261	ERROR (solver error, after parsing finished)	813.662276603	763.8371737249981	3499.728896	cloud-23979	TIMEOUT	990.772421848	948.4819397440006	4185.239552	cloud-23980
eca-rers2012/Problem16_label00.yml	false	TIMEOUT	990.689262628	935.6067552940003	3006.476288	cloud-23933	TIMEOUT	990.650018316	915.0928595109999	3149.901824	cloud-23933	TIMEOUT	990.719351799	917.9235080979997	3125.301248	cloud-24276	ERROR (solver error, after parsing finished)	793.715791732	747.7198486999987	2853.470208	cloud-23979	TIMEOUT	990.704354415	948.1252224889759	2922.123264	cloud-23933
eca-rers2012/Problem16_label01.yml	false	TIMEOUT	991.667169737	925.872768915	3563.511808	cloud-24261	TIMEOUT	990.602695109	930.0872317200001	3367.731200	cloud-24259	TIMEOUT	990.897343709	918.8794266479963	4177.928192	cloud-24261	ERROR (solver error, after parsing finished)	822.448151851	768.0733477429994	2934.882304	cloud-23933	TIMEOUT	990.621662225	950.2201451440051	3564.118016	cloud-23980
eca-rers2012/Problem16_label02.yml	true	TIMEOUT	991.135362869	945.1045800370011	2886.803456	cloud-23943	TIMEOUT	990.696474211	941.8884042419995	3189.231616	cloud-24259	TIMEOUT	990.696587278	928.5386187529984	3853.852672	cloud-23933	ERROR (solver error, after parsing finished)	830.15995404	771.1585565920032	2784.366592	cloud-24259	TIMEOUT	990.621409639	948.1162410530087	3309.039616	cloud-23933
eca-rers2012/Problem16_label05.yml	false	TIMEOUT	990.675719098	932.3678919580016	3053.658112	cloud-24261	TIMEOUT	990.870716608	926.736144262999	3675.889664	cloud-24259	TIMEOUT	991.016172888	914.0172435159984	3650.142208	cloud-23979	ERROR (solver error, after parsing finished)	823.036279247	762.3523742589987	3444.375552	cloud-23933	TIMEOUT	990.768911777	940.0391286569939	3441.942528	cloud-23982
eca-rers2012/Problem16_label06.yml	false	TIMEOUT	991.118459911	924.9109864929997	3835.723776	cloud-23933	TIMEOUT	990.753243226	926.1271261959992	3873.964032	cloud-24259	TIMEOUT	990.792622379	918.626441047003	3510.464512	cloud-24261	ERROR (solver error, after parsing finished)	832.473471164	770.2031692249984	3727.540224	cloud-23933	TIMEOUT	990.706178688	950.077147576987	3275.505664	cloud-23980
eca-rers2012/Problem16_label09.yml	true	TIMEOUT	990.87261952	922.6790712410002	3084.005376	cloud-23933	TIMEOUT	990.771381302	927.984517007997	4005.675008	cloud-23933	TIMEOUT	992.487251086	666.5827212939985	4440.035328	cloud-24276	true	352.652393676	310.85580659100015	3315.924992	cloud-23941	TIMEOUT	990.653487472	949.9690327749995	2867.605504	cloud-23979
eca-rers2012/Problem16_label10.yml	true	TIMEOUT	990.795620735	928.5107199969989	3682.369536	cloud-23979	TIMEOUT	990.853689659	929.4656056070016	3490.336768	cloud-23933	TIMEOUT	992.558508275	673.8721475290004	4184.756224	cloud-23979	true	464.827746874	413.10782770600053	3769.311232	cloud-24259	TIMEOUT	990.71866289	945.1011159180198	3739.168768	cloud-23933
eca-rers2012/Problem16_label11.yml	true	true	436.54932875	384.87041409200174	2877.902848	cloud-23979	TIMEOUT	990.673267125	649.7642572909972	4205.547520	cloud-23933	TIMEOUT	990.992084211	913.9409337539983	4116.619264	cloud-24276	true	407.427092842	362.858292678	3024.269312	cloud-23979	TIMEOUT	990.759256616	942.6377383580257	2908.127232	cloud-23938
eca-rers2012/Problem16_label12.yml	true	true	445.090611918	394.22556043999793	3597.062144	cloud-23933	TIMEOUT	990.953184971	907.2833501559999	3622.109184	cloud-23979	TIMEOUT	992.528366905	672.2032009289978	4163.248128	cloud-23933	true	479.410315738	423.3194882310054	3205.320704	cloud-23933	TIMEOUT	990.695464634	945.995704083005	3810.029568	cloud-23979
eca-rers2012/Problem16_label13.yml	true	TIMEOUT	990.728929821	931.4258841149986	3005.681664	cloud-24261	TIMEOUT	991.158597855	909.463698358999	3307.319296	cloud-23933	TIMEOUT	990.829422985	913.6060960550021	4082.761728	cloud-23933	ERROR (solver error, after parsing finished)	816.325441493	757.2092918510025	3718.459392	cloud-23933	TIMEOUT	990.72645024	952.0645452900208	3352.035328	cloud-23979
eca-rers2012/Problem16_label14.yml	false	TIMEOUT	992.139076567	936.7327026269995	2996.064256	cloud-23939	TIMEOUT	991.129825642	907.5209247580024	4068.020224	cloud-23933	TIMEOUT	991.31306208	908.9933587679989	3705.745408	cloud-24261	ERROR (solver error, after parsing finished)	781.142639951	734.9920788690001	2832.101376	cloud-23939	TIMEOUT	990.561214598	944.4023372789961	2935.504896	cloud-23938
eca-rers2012/Problem16_label15.yml	false	TIMEOUT	990.91996459	922.9741577169989	3998.609408	cloud-23933	TIMEOUT	990.673667735	932.186999804002	3715.178496	cloud-23933	TIMEOUT	991.871039438	929.1008519919997	3457.359872	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	981.37161453	926.9595892889997	2902.597632	cloud-23979	TIMEOUT	990.578528972	941.9146415760042	3381.338112	cloud-23982
eca-rers2012/Problem16_label18.yml	false	TIMEOUT	990.855217179	923.4065935009985	3392.327680	cloud-23933	TIMEOUT	990.885784332	921.7696227560009	3952.758784	cloud-23933	TIMEOUT	990.906597565	916.5822024560039	3275.395072	cloud-23979	ERROR (solver error, after parsing finished)	830.757323036	770.6753799150028	3532.890112	cloud-24259	TIMEOUT	990.615766609	948.4955388320086	3536.547840	cloud-23933
eca-rers2012/Problem16_label20.yml	false	TIMEOUT	991.059817667	937.8159253760023	3285.737472	cloud-24261	TIMEOUT	990.739573002	921.494379707	3179.425792	cloud-23933	TIMEOUT	990.718276242	926.9175865430007	3150.327808	cloud-24261	ERROR (solver error, after parsing finished)	803.538394229	753.7881046220002	3000.156160	cloud-23979	TIMEOUT	990.660471254	943.7150060250133	3047.526400	cloud-23933
eca-rers2012/Problem16_label21.yml	true	TIMEOUT	990.787602541	931.7013664449987	3987.931136	cloud-24261	TIMEOUT	990.681046345	916.7822507310002	3328.561152	cloud-23933	TIMEOUT	990.875285484	903.6669704090018	2983.694336	cloud-24276	ERROR (solver error, after parsing finished)	821.611746064	759.1086540890028	3920.420864	cloud-23933	TIMEOUT	990.580390714	947.2511484860152	3408.068608	cloud-23938
eca-rers2012/Problem16_label22.yml	false	TIMEOUT	990.730732547	933.4333642089987	3130.040320	cloud-23933	TIMEOUT	990.810169915	918.9200597390009	3604.090880	cloud-23979	TIMEOUT	991.07014824	904.6677431749995	4162.183168	cloud-23933	TIMEOUT (ERROR (inner timeout, after parsing finished))	989.359548039	932.3262416290017	3655.811072	cloud-23979	TIMEOUT	990.753870405	943.329966076999	3553.648640	cloud-23938
eca-rers2012/Problem16_label26.yml	true	TIMEOUT	990.859379703	928.5799150179992	3338.113024	cloud-23933	TIMEOUT	990.676103825	921.3583480539999	2926.768128	cloud-23933	TIMEOUT	990.940591189	922.6406640370005	4128.489472	cloud-23933	ERROR (solver error, after parsing finished)	817.917755183	757.684089907998	2973.503488	cloud-23933	TIMEOUT	990.662494174	953.3528426309931	3770.748928	cloud-23979
eca-rers2012/Problem16_label29.yml	true	TIMEOUT	992.331718212	941.1575012510002	3442.028544	cloud-23979	TIMEOUT	990.673097599	921.117665962	3137.323008	cloud-24259	TIMEOUT	990.974258497	903.9511178110006	3594.174464	cloud-23933	ERROR (solver error, after parsing finished)	819.318625224	758.419904164999	4064.161792	cloud-23933	TIMEOUT	990.637995698	949.1994248479896	3422.978048	cloud-23980
eca-rers2012/Problem16_label30.yml	false	TIMEOUT	990.951313243	924.3299065280007	3797.561344	cloud-23933	TIMEOUT	990.843787128	924.8798127859991	3614.965760	cloud-23933	TIMEOUT	990.865774262	924.5154347150092	3831.115776	cloud-24261	ERROR (solver error, after parsing finished)	812.241899113	757.3872474469972	3743.186944	cloud-23979	TIMEOUT	990.762733686	941.5928747120197	3462.946816	cloud-23933
eca-rers2012/Problem16_label31.yml	false	TIMEOUT	990.878454962	918.7521398579993	3549.007872	cloud-23933	TIMEOUT	990.76582422	928.6134576829991	4094.234624	cloud-24259	TIMEOUT	990.887382413	917.2550266490034	3797.843968	cloud-23933	ERROR (solver error, after parsing finished)	832.579513905	772.0620341629983	3118.022656	cloud-24259	TIMEOUT	990.706796452	946.7514898660011	2858.373120	cloud-23938
eca-rers2012/Problem16_label32.yml	true	TIMEOUT	990.693747243	930.4337729169999	3278.950400	cloud-24261	TIMEOUT	990.926397609	911.2149502619977	3983.966208	cloud-23979	TIMEOUT	990.903801332	907.946183980006	3358.466048	cloud-24276	ERROR (solver error, after parsing finished)	824.189808629	759.0264586160001	3938.254848	cloud-23933	TIMEOUT	990.806497689	947.1497802750091	3268.816896	cloud-23938
eca-rers2012/Problem16_label33.yml	false	TIMEOUT	990.759359534	934.6218144410013	3368.976384	cloud-23979	TIMEOUT	991.02420075	913.6308552139999	4340.957184	cloud-23979	TIMEOUT	990.897560903	924.0462536490013	4190.355456	cloud-23979	ERROR (solver error, after parsing finished)	833.150632752	768.4346406090044	3262.705664	cloud-23933	TIMEOUT	990.834044084	942.1344666329969	3390.459904	cloud-23938
eca-rers2012/Problem16_label34.yml	true	TIMEOUT	990.675624426	931.4208215609997	3507.716096	cloud-24261	TIMEOUT	990.787012447	922.8057453490001	3794.292736	cloud-23933	TIMEOUT	990.95530555	920.515635963995	3986.235392	cloud-24261	ERROR (solver error, after parsing finished)	841.000123093	772.4040115639996	3085.131776	cloud-23933	TIMEOUT	990.62218623	951.31660542998	3647.475712	cloud-23979
eca-rers2012/Problem16_label35.yml	true	TIMEOUT	991.567552418	935.6512051509981	3349.397504	cloud-23979	TIMEOUT	990.728757197	927.7901815759997	2897.784832	cloud-23979	TIMEOUT	990.916587583	909.9492328680062	3887.407104	cloud-23933	true	848.837547338	797.6204373809996	3753.279488	cloud-23979	TIMEOUT	990.545697504	949.5697919179802	3269.459968	cloud-23979
eca-rers2012/Problem16_label37.yml	false	TIMEOUT	990.734594417	924.7046106709986	2953.052160	cloud-23933	TIMEOUT	990.958580569	914.4558655250003	2949.816320	cloud-23979	TIMEOUT	990.72893331	930.0282878970029	3335.188480	cloud-23979	ERROR (solver error, after parsing finished)	802.707305551	750.5103416510001	3682.435072	cloud-23979	TIMEOUT	990.753076855	942.8111487579881	2926.735360	cloud-23938
eca-rers2012/Problem16_label42.yml	true	TIMEOUT	990.540466398	934.5743118800001	2945.564672	cloud-24261	TIMEOUT	991.075737328	916.2187193579994	3262.488576	cloud-24259	TIMEOUT	991.09439787	914.9935734680039	3820.425216	cloud-24261	ERROR (solver error, after parsing finished)	797.35076559	749.4493918999942	3893.772288	cloud-23979	TIMEOUT	990.751209334	949.7736252759933	3188.875264	cloud-23979
eca-rers2012/Problem16_label43.yml	false	TIMEOUT	992.233033574	938.3463713220008	3983.093760	cloud-23941	TIMEOUT	991.167257	915.7626914469993	3810.664448	cloud-23933	TIMEOUT	991.044103071	904.3830529509978	2944.667648	cloud-23979	ERROR (solver error, after parsing finished)	821.940021398	763.7232989919994	3825.004544	cloud-23933	TIMEOUT	990.549306745	943.5578910729964	3139.555328	cloud-23982
eca-rers2012/Problem16_label44.yml	false	TIMEOUT	992.214862255	937.2996922029997	3824.144384	cloud-24261	TIMEOUT	990.820051015	921.2340013020003	3558.461440	cloud-23933	TIMEOUT	990.826225919	913.5311475280032	3186.999296	cloud-24276	ERROR (solver error, after parsing finished)	832.518017854	774.5402951329961	3207.499776	cloud-24259	TIMEOUT	990.536972573	948.4021919190127	3105.484800	cloud-23933
eca-rers2012/Problem16_label45.yml	true	TIMEOUT	990.70007247	935.1624831420013	3518.504960	cloud-23979	TIMEOUT	990.785946875	919.1436870240013	3199.021056	cloud-23933	TIMEOUT	990.907279043	905.3288138059979	3933.618176	cloud-23933	ERROR (solver error, after parsing finished)	831.672743135	770.7127742619996	3181.019136	cloud-24259	TIMEOUT	990.696561521	952.9388566609996	3768.213504	cloud-23933
eca-rers2012/Problem16_label46.yml	false	TIMEOUT	992.303849372	935.6370482540005	3185.684480	cloud-23979	TIMEOUT	990.996584038	924.0918321920008	4432.162816	cloud-23933	TIMEOUT	990.754347495	918.7769540209993	3690.967040	cloud-23979	ERROR (solver error, after parsing finished)	827.754874306	765.9629048410061	3799.121920	cloud-23933	TIMEOUT	990.636469286	949.4064856109908	2979.086336	cloud-23933
eca-rers2012/Problem16_label47.yml	true	true	344.885478998	293.2470820439994	3410.608128	cloud-23933	TIMEOUT	991.404798027	610.7745047660028	3471.966208	cloud-23979	true	290.195307733	244.85429983900394	3817.914368	cloud-24261	true	368.408447294	313.68930519699643	2801.074176	cloud-23933	TIMEOUT	990.546829767	940.4806171610253	3005.067264	cloud-23982
eca-rers2012/Problem16_label48.yml	true	true	289.42958414	247.55548134000128	2968.584192	cloud-24261	true	293.067122421	245.83897769900068	2927.718400	cloud-24259	true	318.907282821	270.3185449080047	3424.231424	cloud-24261	true	310.880574677	261.0648890839948	2729.684992	cloud-23979	TIMEOUT	990.724571171	951.3848728669982	3878.395904	cloud-23979
eca-rers2012/Problem16_label49.yml	true	true	321.201894853	276.0105224910003	3328.471040	cloud-23979	true	345.233847195	295.6508804570003	3628.986368	cloud-23979	true	358.25465179	307.60257422599534	2871.795712	cloud-23979	true	384.428798735	324.8671779329961	3077.328896	cloud-24259	TIMEOUT	990.70576757	947.552307653008	3057.565696	cloud-23933
eca-rers2012/Problem16_label50.yml	true	true	359.509009144	307.5182029440002	3322.003456	cloud-23933	TIMEOUT	991.412082927	590.3874049939996	4241.117184	cloud-24259	true	313.347352296	269.3577264170017	3319.472128	cloud-24261	true	357.292061533	304.5961424749985	3727.917056	cloud-24259	TIMEOUT	990.612052919	947.2171770999848	2979.516416	cloud-23979
eca-rers2012/Problem16_label52.yml	false	TIMEOUT	990.772993337	933.5296034679996	3342.553088	cloud-23933	TIMEOUT	990.958494919	915.1234353049997	4047.613952	cloud-24259	TIMEOUT	991.072289352	913.0523091499927	4191.178752	cloud-24261	ERROR (solver error, after parsing finished)	802.944669113	754.6782129980002	3408.429056	cloud-23933	TIMEOUT	990.619081691	951.9843873249774	2801.524736	cloud-23941
eca-rers2012/Problem16_label53.yml	true	TIMEOUT	991.432259596	936.1609728059993	3139.362816	cloud-24261	TIMEOUT	990.914040498	913.1755956320012	4096.405504	cloud-23979	TIMEOUT	990.693903398	916.3131538369998	3410.481152	cloud-23933	ERROR (solver error, after parsing finished)	835.87831228	774.1504026330003	3854.991360	cloud-24259	TIMEOUT	990.805745267	942.9836223519815	3934.257152	cloud-23938
eca-rers2012/Problem16_label54.yml	false	TIMEOUT	990.755971403	931.541097374	3683.258368	cloud-23933	TIMEOUT	991.009651899	914.486540285	3796.176896	cloud-23979	TIMEOUT	991.037316505	915.9178226980002	4582.821888	cloud-24276	ERROR (solver error, after parsing finished)	818.483009798	761.8999313379973	3239.981056	cloud-24259	TIMEOUT	990.813836053	937.0865369890234	3791.224832	cloud-23938
eca-rers2012/Problem16_label55.yml	true	true	402.059697202	360.08667289000005	3349.786624	cloud-23940	TIMEOUT	990.829151562	919.6817004629993	3725.475840	cloud-23979	TIMEOUT	990.733562839	921.0919710339986	3131.367424	cloud-23979	true	433.171672136	386.8966795849999	3353.096192	cloud-23979	TIMEOUT	990.698269658	942.3465862620214	3633.397760	cloud-23982
eca-rers2012/Problem16_label56.yml	true	true	464.68514258	415.31424127899663	3664.490496	cloud-24261	TIMEOUT	992.496717532	696.0172763690007	4544.548864	cloud-23979	TIMEOUT	992.364204874	672.3277323770017	3441.426432	cloud-24261	true	565.621575406	505.3754413159986	3510.657024	cloud-24259	TIMEOUT	990.846932386	941.1361512290023	3940.188160	cloud-23938
eca-rers2012/Problem16_label57.yml	true	true	483.031714715	435.0027383609995	3753.152512	cloud-23979	TIMEOUT	990.769543129	924.5476253480001	4678.340608	cloud-24259	TIMEOUT	990.773991604	924.8148840819922	3904.573440	cloud-24261	true	537.645546923	482.7176752919986	3356.508160	cloud-23933	TIMEOUT	990.651254711	953.1140086590021	2755.502080	cloud-23933
eca-rers2012/Problem16_label58.yml	true	true	470.010942075	419.85187504500027	2860.597248	cloud-24261	TIMEOUT	990.759387746	919.4038477270005	3086.647296	cloud-23933	TIMEOUT	992.313865133	699.3540519540002	3846.975488	cloud-24276	true	476.696380899	422.9138686209999	3801.899008	cloud-23979	TIMEOUT	990.870073389	941.5949402090046	3073.855488	cloud-23982
eca-rers2012/Problem16_label59.yml	true	true	570.460377004	521.583858379001	2979.958784	cloud-24261	TIMEOUT	990.741421881	925.8118962190006	3051.237376	cloud-23933	TIMEOUT	990.581992492	773.6953161609999	4212.723712	cloud-23979	true	537.070432154	487.25047097900097	3709.071360	cloud-23979	TIMEOUT	990.644737311	945.2115635360242	3742.236672	cloud-23938
eca-rers2012/Problem17_label00.yml	true	TIMEOUT	990.922991266	900.4650855880009	4802.805760	cloud-23933	TIMEOUT	991.130511738	911.1153880229995	4709.007360	cloud-23979	TIMEOUT	990.985988357	910.1104510910009	5192.626176	cloud-23979	ERROR (solver error, after parsing finished)	879.727069126	821.9017679800018	4218.630144	cloud-23933	TIMEOUT	990.825618911	927.2017828030221	4583.129088	cloud-23982
eca-rers2012/Problem17_label01.yml	true	TIMEOUT	991.317718462	909.431753162	6213.894144	cloud-23933	TIMEOUT	990.836732037	911.9821457100002	6316.593152	cloud-24259	TIMEOUT	991.134887024	907.1025846990015	6476.660736	cloud-23979	ERROR (solver error, after parsing finished)	860.383511612	800.8645333750028	4567.588864	cloud-23933	TIMEOUT	990.736911044	948.8353594930086	4456.349696	cloud-23941
eca-rers2012/Problem17_label02.yml	true	TIMEOUT	990.85918288	920.3255311829998	4594.548736	cloud-23979	TIMEOUT	991.020207163	914.3384231029995	6197.841920	cloud-23933	TIMEOUT	991.08765721	902.0873758329981	4740.284416	cloud-23933	ERROR (solver error, after parsing finished)	841.544164579	786.2258683279997	4370.325504	cloud-23979	TIMEOUT	990.777291934	930.215016792994	4523.749376	cloud-23982
eca-rers2012/Problem17_label03.yml	true	TIMEOUT	990.73151772	937.7706386339996	4470.657024	cloud-23979	TIMEOUT	991.018190162	915.1340022639997	5079.265280	cloud-24259	TIMEOUT	991.08902998	913.8532052539995	6555.766784	cloud-23979	ERROR (solver error, after parsing finished)	867.65880359	813.1638761110007	4846.559232	cloud-23979	TIMEOUT	990.612578799	937.1596423849987	4154.753024	cloud-23980
eca-rers2012/Problem17_label04.yml	false	TIMEOUT	990.783169268	935.9951475720009	5280.002048	cloud-24261	TIMEOUT	990.896666823	907.716963565	5172.047872	cloud-23933	TIMEOUT	991.00005134	918.382864684012	4704.423936	cloud-24261	ERROR (solver error, after parsing finished)	825.124963831	776.0615183720001	4482.060288	cloud-23979	TIMEOUT	990.879976336	932.3855945520045	4644.306944	cloud-23933
eca-rers2012/Problem17_label05.yml	true	TIMEOUT	991.133412274	930.7163464670011	5758.914560	cloud-23933	TIMEOUT	990.8789126	913.0672390540003	4940.083200	cloud-24259	TIMEOUT	990.884282084	922.0206118750066	4829.118464	cloud-24261	ERROR (solver error, after parsing finished)	824.022386641	775.400999022997	4774.715392	cloud-23979	TIMEOUT	990.802016694	928.5854850809847	4558.307328	cloud-23938
